,,,,,,,,,
,,,,,,,,,
,Tabla N°:,2.2 ,,,,,,,
,Nombre de la tabla:,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia y autoidentificación étnica",,,,,,,
,Fuente:,VIII Censo de Población y VII de Vivienda ,,,,,,,
,Elaboración:,Instituto Nacional de Estadística y Censos (INEC) - Componente de Metodología y Análisis – CPV 2022 ,,,,,,,
,,,,,,,,,
,,,,,,,,,
Índice,"Provincia, cantón, parroquia de residencia y autoidentificación según cultura y costumbres",,,,Número total de personas en viviendas particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI,,,
,,,,,,No pobres,,Pobres,
,,,,,,Sexo al nacer,,Sexo al nacer,
,,,,,,Hombres,Mujeres,Hombres,Mujeres
,,,,,,,,,
,Cotopaxi,Pangua,Moraspungo,Otro,2,1,1,,
,Cotopaxi,Pangua,Pinllopata,Total Pinllopata,692,85,83,269,255
,Cotopaxi,Pangua,Pinllopata,Indígena,29,7,5,7,10
,Cotopaxi,Pangua,Pinllopata,Afroecuatoriana/o,,,,,
,Cotopaxi,Pangua,Pinllopata,Montubia/o,1,1,,,
,Cotopaxi,Pangua,Pinllopata,Mestiza/o,660,77,78,261,244
,Cotopaxi,Pangua,Pinllopata,Blanca/o,2,,,1,1
,Cotopaxi,Pangua,Pinllopata,Otro,,,,,
,Cotopaxi,Pangua,Ramón Campaña,Total Ramón Campaña,"1,762",15,24,872,851
,Cotopaxi,Pangua,Ramón Campaña,Indígena,474,2,1,234,237
,Cotopaxi,Pangua,Ramón Campaña,Afroecuatoriana/o,,,,,
,Cotopaxi,Pangua,Ramón Campaña,Montubia/o,335,,,178,157
,Cotopaxi,Pangua,Ramón Campaña,Mestiza/o,939,12,23,456,448
,Cotopaxi,Pangua,Ramón Campaña,Blanca/o,14,1,,4,9
,Cotopaxi,Pangua,Ramón Campaña,Otro,,,,,
,Cotopaxi,Pujilí,Total Pujilí,Total Pujilí,"66,884","11,315","12,401","20,235","22,933"
,Cotopaxi,Pujilí,Total Pujilí,Indígena,"35,880","3,321","3,532","13,537","15,490"
,Cotopaxi,Pujilí,Total Pujilí,Afroecuatoriana/o,185,56,60,39,30
,Cotopaxi,Pujilí,Total Pujilí,Montubia/o,232,55,58,65,54
,Cotopaxi,Pujilí,Total Pujilí,Mestiza/o,"30,346","7,810","8,664","6,551","7,321"
,Cotopaxi,Pujilí,Total Pujilí,Blanca/o,238,73,84,43,38
,Cotopaxi,Pujilí,Total Pujilí,Otro,3,,3,,
,Cotopaxi,Pujilí,Pujilí,Total Pujilí,"42,545","9,759","10,809","10,231","11,746"
,Cotopaxi,Pujilí,Pujilí,Indígena,"19,317","2,967","3,178","6,157","7,015"
,Cotopaxi,Pujilí,Pujilí,Afroecuatoriana/o,121,43,52,19,7
,Cotopaxi,Pujilí,Pujilí,Montubia/o,146,45,44,29,28
,Cotopaxi,Pujilí,Pujilí,Mestiza/o,"22,795","6,642","7,464","4,012","4,677"
,Cotopaxi,Pujilí,Pujilí,Blanca/o,166,62,71,14,19
,Cotopaxi,Pujilí,Pujilí,Otro,,,,,
,Cotopaxi,Pujilí,Angamarca,Total Angamarca,"3,798",95,83,"1,698","1,922"
,Cotopaxi,Pujilí,Angamarca,Indígena,"2,662",1,,"1,249","1,412"
,Cotopaxi,Pujilí,Angamarca,Afroecuatoriana/o,10,2,1,5,2
,Cotopaxi,Pujilí,Angamarca,Montubia/o,11,1,,4,6
,Cotopaxi,Pujilí,Angamarca,Mestiza/o,"1,105",87,78,438,502
,Cotopaxi,Pujilí,Angamarca,Blanca/o,9,4,3,2,
,Cotopaxi,Pujilí,Angamarca,Otro,1,,1,,
,Cotopaxi,Pujilí,Guangaje,Total Guangaje,"4,109",48,42,"1,839","2,180"
,Cotopaxi,Pujilí,Guangaje,Indígena,"4,107",48,42,"1,839","2,178"
,Cotopaxi,Pujilí,Guangaje,Afroecuatoriana/o,1,,,,1
,Cotopaxi,Pujilí,Guangaje,Montubia/o,,,,,
,Cotopaxi,Pujilí,Guangaje,Mestiza/o,,,,,
,Cotopaxi,Pujilí,Guangaje,Blanca/o,1,,,,1
,Cotopaxi,Pujilí,Guangaje,Otro,,,,,
,Cotopaxi,Pujilí,La Victoria,Total La Victoria,"3,556",624,639,"1,103","1,190"
,Cotopaxi,Pujilí,La Victoria,Indígena,810,100,94,303,313
,Cotopaxi,Pujilí,La Victoria,Afroecuatoriana/o,4,1,,1,2
,Cotopaxi,Pujilí,La Victoria,Montubia/o,8,,2,3,3
,Cotopaxi,Pujilí,La Victoria,Mestiza/o,"2,718",521,539,792,866
,Cotopaxi,Pujilí,La Victoria,Blanca/o,16,2,4,4,6
,Cotopaxi,Pujilí,La Victoria,Otro,,,,,
,Cotopaxi,Pujilí,Pilaló,Total Pilaló,"1,916",36,29,887,964
,Cotopaxi,Pujilí,Pilaló,Indígena,"1,542",9,3,719,811
,Cotopaxi,Pujilí,Pilaló,Afroecuatoriana/o,2,,,,2
,Cotopaxi,Pujilí,Pilaló,Montubia/o,9,,,4,5
,Cotopaxi,Pujilí,Pilaló,Mestiza/o,351,27,26,156,142
,Cotopaxi,Pujilí,Pilaló,Blanca/o,12,,,8,4
,Cotopaxi,Pujilí,Pilaló,Otro,,,,,
,Cotopaxi,Pujilí,Tingo,Total Tingo,"4,026",575,601,"1,437","1,413"
,Cotopaxi,Pujilí,Tingo,Indígena,531,21,25,236,249
,Cotopaxi,Pujilí,Tingo,Afroecuatoriana/o,41,10,6,12,13
,Cotopaxi,Pujilí,Tingo,Montubia/o,56,8,11,25,12
,Cotopaxi,Pujilí,Tingo,Mestiza/o,"3,366",532,554,"1,149","1,131"
,Cotopaxi,Pujilí,Tingo,Blanca/o,32,4,5,15,8
,Cotopaxi,Pujilí,Tingo,Otro,,,,,
,Cotopaxi,Pujilí,Zumbahua,Total Zumbahua,"6,934",178,198,"3,040","3,518"
,Cotopaxi,Pujilí,Zumbahua,Indígena,"6,911",175,190,"3,034","3,512"
,Cotopaxi,Pujilí,Zumbahua,Afroecuatoriana/o,6,,1,2,3
,Cotopaxi,Pujilí,Zumbahua,Montubia/o,2,1,1,,
,Cotopaxi,Pujilí,Zumbahua,Mestiza/o,11,1,3,4,3
,Cotopaxi,Pujilí,Zumbahua,Blanca/o,2,1,1,,
,Cotopaxi,Pujilí,Zumbahua,Otro,2,,2,,
,Cotopaxi,Salcedo,Total Salcedo,Total Salcedo,"67,410","16,619","17,876","15,547","17,368"
,Cotopaxi,Salcedo,Total Salcedo,Indígena,"21,941","2,067","2,081","8,494","9,299"
,Cotopaxi,Salcedo,Total Salcedo,Afroecuatoriana/o,267,84,72,61,50
,Cotopaxi,Salcedo,Total Salcedo,Montubia/o,200,56,72,39,33
,Cotopaxi,Salcedo,Total Salcedo,Mestiza/o,"44,594","14,255","15,502","6,905","7,932"
,Cotopaxi,Salcedo,Total Salcedo,Blanca/o,398,152,144,48,54
,Cotopaxi,Salcedo,Total Salcedo,Otro,10,5,5,,
,Cotopaxi,Salcedo,San Miguel,Total San Miguel,"39,069","11,483","12,350","7,258","7,978"
,Cotopaxi,Salcedo,San Miguel,Indígena,"11,333","1,520","1,525","4,028","4,260"
,Cotopaxi,Salcedo,San Miguel,Afroecuatoriana/o,177,55,49,40,33
,Cotopaxi,Salcedo,San Miguel,Montubia/o,145,46,56,22,21
,Cotopaxi,Salcedo,San Miguel,Mestiza/o,"27,134","9,749","10,605","3,143","3,637"
,Cotopaxi,Salcedo,San Miguel,Blanca/o,270,108,110,25,27
,Cotopaxi,Salcedo,San Miguel,Otro,10,5,5,,
,Cotopaxi,Salcedo,Antonio José Holguín,Total Antonio José Holguín,"3,431","1,144","1,227",493,567
,Cotopaxi,Salcedo,Antonio José Holguín,Indígena,119,16,12,38,53
,Cotopaxi,Salcedo,Antonio José Holguín,Afroecuatoriana/o,28,18,9,,1
,Cotopaxi,Salcedo,Antonio José Holguín,Montubia/o,6,2,3,,1
,Cotopaxi,Salcedo,Antonio José Holguín,Mestiza/o,"3,252","1,094","1,198",454,506
,Cotopaxi,Salcedo,Antonio José Holguín,Blanca/o,26,14,5,1,6
,Cotopaxi,Salcedo,Antonio José Holguín,Otro,,,,,
,Cotopaxi,Salcedo,Cusubamba,Total Cusubamba,"5,949",253,254,"2,575","2,867"
,Cotopaxi,Salcedo,Cusubamba,Indígena,"5,358",160,164,"2,390","2,644"
,Cotopaxi,Salcedo,Cusubamba,Afroecuatoriana/o,10,1,,4,5
,Cotopaxi,Salcedo,Cusubamba,Montubia/o,6,1,1,3,1
,Cotopaxi,Salcedo,Cusubamba,Mestiza/o,555,85,83,174,213
,Cotopaxi,Salcedo,Cusubamba,Blanca/o,20,6,6,4,4
,Cotopaxi,Salcedo,Cusubamba,Otro,,,,,
,Cotopaxi,Salcedo,Mulalillo,Total Mulalillo,"7,254","1,173","1,307","2,166","2,608"
,Cotopaxi,Salcedo,Mulalillo,Indígena,"3,196",199,214,"1,281","1,502"
,Cotopaxi,Salcedo,Mulalillo,Afroecuatoriana/o,22,3,6,10,3
,Cotopaxi,Salcedo,Mulalillo,Montubia/o,15,1,5,6,3
,Cotopaxi,Salcedo,Mulalillo,Mestiza/o,"3,993",960,"1,074",864,"1,095"
,Cotopaxi,Salcedo,Mulalillo,Blanca/o,28,10,8,5,5
,Cotopaxi,Salcedo,Mulalillo,Otro,,,,,
,Cotopaxi,Salcedo,Mulliquindil,Total Mulliquindil,"7,632","1,477","1,511","2,242","2,402"
,Cotopaxi,Salcedo,Mulliquindil,Indígena,"1,533",105,91,637,700
,Cotopaxi,Salcedo,Mulliquindil,Afroecuatoriana/o,19,3,3,5,8
,Cotopaxi,Salcedo,Mulliquindil,Montubia/o,10,3,,6,1
,Cotopaxi,Salcedo,Mulliquindil,Mestiza/o,"6,035","1,354","1,409","1,584","1,688"
,Cotopaxi,Salcedo,Mulliquindil,Blanca/o,35,12,8,10,5
,Cotopaxi,Salcedo,Mulliquindil,Otro,,,,,
,Cotopaxi,Salcedo,Pansaleo,Total Pansaleo,"4,075","1,089","1,227",813,946
,Cotopaxi,Salcedo,Pansaleo,Indígena,402,67,75,120,140
,Cotopaxi,Salcedo,Pansaleo,Afroecuatoriana/o,11,4,5,2,
,Cotopaxi,Salcedo,Pansaleo,Montubia/o,18,3,7,2,6
,Cotopaxi,Salcedo,Pansaleo,Mestiza/o,"3,625","1,013","1,133",686,793
,Cotopaxi,Salcedo,Pansaleo,Blanca/o,19,2,7,3,7
,Cotopaxi,Salcedo,Pansaleo,Otro,,,,,
,Cotopaxi,Saquisilí,Total Saquisilí,Total Saquisilí,"24,345","5,147","5,429","6,344","7,425"
,Cotopaxi,Saquisilí,Total Saquisilí,Indígena,"10,758","1,107","1,181","3,927","4,543"
,Cotopaxi,Saquisilí,Total Saquisilí,Afroecuatoriana/o,56,24,15,10,7
,Cotopaxi,Saquisilí,Total Saquisilí,Montubia/o,57,11,13,19,14
,Cotopaxi,Saquisilí,Total Saquisilí,Mestiza/o,"13,403","3,981","4,188","2,381","2,853"
,Cotopaxi,Saquisilí,Total Saquisilí,Blanca/o,68,23,30,7,8
,Cotopaxi,Saquisilí,Total Saquisilí,Otro,3,1,2,,
,Cotopaxi,Saquisilí,Saquisilí,Total Saquisilí,"16,156","4,391","4,609","3,314","3,842"
,Cotopaxi,Saquisilí,Saquisilí,Indígena,"5,120",973,"1,026","1,451","1,670"
,Cotopaxi,Saquisilí,Saquisilí,Afroecuatoriana/o,46,22,15,3,6
,Cotopaxi,Saquisilí,Saquisilí,Montubia/o,42,8,12,13,9
,Cotopaxi,Saquisilí,Saquisilí,Mestiza/o,"10,881","3,364","3,524","1,841","2,152"
,Cotopaxi,Saquisilí,Saquisilí,Blanca/o,64,23,30,6,5
,Cotopaxi,Saquisilí,Saquisilí,Otro,3,1,2,,
,Cotopaxi,Saquisilí,Canchagua,Total Canchagua,"3,510",346,378,"1,322","1,464"
,Cotopaxi,Saquisilí,Canchagua,Indígena,"2,419",45,61,"1,098","1,215"
,Cotopaxi,Saquisilí,Canchagua,Afroecuatoriana/o,1,,,1,
,Cotopaxi,Saquisilí,Canchagua,Montubia/o,2,,1,,1
,Cotopaxi,Saquisilí,Canchagua,Mestiza/o,"1,088",301,316,223,248
,Cotopaxi,Saquisilí,Canchagua,Blanca/o,,,,,
,Cotopaxi,Saquisilí,Canchagua,Otro,,,,,
,Cotopaxi,Saquisilí,Chantilín,Total Chantilín,"2,125",384,415,581,745
,Cotopaxi,Saquisilí,Chantilín,Indígena,670,63,67,254,286
,Cotopaxi,Saquisilí,Chantilín,Afroecuatoriana/o,8,2,,5,1
,Cotopaxi,Saquisilí,Chantilín,Montubia/o,13,3,,6,4
,Cotopaxi,Saquisilí,Chantilín,Mestiza/o,"1,430",316,348,315,451
,Cotopaxi,Saquisilí,Chantilín,Blanca/o,4,,,1,3
,Cotopaxi,Saquisilí,Chantilín,Otro,,,,,
,Cotopaxi,Saquisilí,Cochapamba,Total Cochapamba,"2,554",26,27,"1,127","1,374"
,Cotopaxi,Saquisilí,Cochapamba,Indígena,"2,549",26,27,"1,124","1,372"
,Cotopaxi,Saquisilí,Cochapamba,Afroecuatoriana/o,1,,,1,
,Cotopaxi,Saquisilí,Cochapamba,Montubia/o,,,,,
,Cotopaxi,Saquisilí,Cochapamba,Mestiza/o,4,,,2,2
,Cotopaxi,Saquisilí,Cochapamba,Blanca/o,,,,,
,Cotopaxi,Saquisilí,Cochapamba,Otro,,,,,
,Cotopaxi,Sigchos,Total Sigchos,Total Sigchos,"18,419","1,564","1,662","7,431","7,762"
,Cotopaxi,Sigchos,Total Sigchos,Indígena,"7,760",194,183,"3,523","3,860"
,Cotopaxi,Sigchos,Total Sigchos,Afroecuatoriana/o,50,9,3,23,15
,Cotopaxi,Sigchos,Total Sigchos,Montubia/o,185,21,16,78,70
,Cotopaxi,Sigchos,Total Sigchos,Mestiza/o,"10,312","1,318","1,436","3,775","3,783"
,Cotopaxi,Sigchos,Total Sigchos,Blanca/o,112,22,24,32,34
,Cotopaxi,Sigchos,Total Sigchos,Otro,,,,,
,Cotopaxi,Sigchos,Sigchos,Total Sigchos,"7,540","1,101","1,204","2,570","2,665"
,Cotopaxi,Sigchos,Sigchos,Indígena,623,38,37,259,289
,Cotopaxi,Sigchos,Sigchos,Afroecuatoriana/o,22,6,3,6,7
,Cotopaxi,Sigchos,Sigchos,Montubia/o,62,9,7,29,17
,Cotopaxi,Sigchos,Sigchos,Mestiza/o,"6,748","1,029","1,136","2,253","2,330"
,Cotopaxi,Sigchos,Sigchos,Blanca/o,85,19,21,23,22
,Cotopaxi,Sigchos,Sigchos,Otro,,,,,
,Cotopaxi,Sigchos,Chugchillán,Total Chugchillán,"6,064",145,136,"2,768","3,015"
,Cotopaxi,Sigchos,Chugchillán,Indígena,"5,797",130,120,"2,643","2,904"
,Cotopaxi,Sigchos,Chugchillán,Afroecuatoriana/o,8,2,,5,1
,Cotopaxi,Sigchos,Chugchillán,Montubia/o,34,,1,13,20
,Cotopaxi,Sigchos,Chugchillán,Mestiza/o,222,12,14,107,89
,Cotopaxi,Sigchos,Chugchillán,Blanca/o,3,1,1,,1
,Cotopaxi,Sigchos,Chugchillán,Otro,,,,,
,Cotopaxi,Sigchos,Isinlivi,Total Isinlivi,"1,941",57,57,863,964
,Cotopaxi,Sigchos,Isinlivi,Indígena,"1,332",24,22,620,666
,Cotopaxi,Sigchos,Isinlivi,Afroecuatoriana/o,12,,,6,6
,Cotopaxi,Sigchos,Isinlivi,Montubia/o,7,1,,2,4
,Cotopaxi,Sigchos,Isinlivi,Mestiza/o,584,32,34,234,284
,Cotopaxi,Sigchos,Isinlivi,Blanca/o,6,,1,1,4
,Cotopaxi,Sigchos,Isinlivi,Otro,,,,,
,Cotopaxi,Sigchos,Las Pampas,Total Las Pampas,"1,850",193,199,770,688
,Cotopaxi,Sigchos,Las Pampas,Indígena,1,,1,,
,Cotopaxi,Sigchos,Las Pampas,Afroecuatoriana/o,8,1,,6,1
,Cotopaxi,Sigchos,Las Pampas,Montubia/o,57,11,8,22,16
,Cotopaxi,Sigchos,Las Pampas,Mestiza/o,"1,770",180,189,736,665
,Cotopaxi,Sigchos,Las Pampas,Blanca/o,14,1,1,6,6
,Cotopaxi,Sigchos,Las Pampas,Otro,,,,,
,Cotopaxi,Sigchos,Palo Quemado,Total Palo Quemado,"1,024",68,66,460,430
,Cotopaxi,Sigchos,Palo Quemado,Indígena,7,2,3,1,1
,Cotopaxi,Sigchos,Palo Quemado,Afroecuatoriana/o,,,,,
,Cotopaxi,Sigchos,Palo Quemado,Montubia/o,25,,,12,13
,Cotopaxi,Sigchos,Palo Quemado,Mestiza/o,988,65,63,445,415
,Cotopaxi,Sigchos,Palo Quemado,Blanca/o,4,1,,2,1
,Cotopaxi,Sigchos,Palo Quemado,Otro,,,,,
,Chimborazo,Total Chimborazo,Total Chimborazo,Total Chimborazo,"470,596","127,946","141,449","94,693","106,508"
,Chimborazo,Total Chimborazo,Total Chimborazo,Indígena,"178,449","24,369","26,556","60,034","67,490"
,Chimborazo,Total Chimborazo,Total Chimborazo,Afroecuatoriana/o,"1,991",729,679,296,287
,Chimborazo,Total Chimborazo,Total Chimborazo,Montubia/o,"1,003",321,350,169,163
,Chimborazo,Total Chimborazo,Total Chimborazo,Mestiza/o,"285,596","101,170","112,363","33,842","38,221"
,Chimborazo,Total Chimborazo,Total Chimborazo,Blanca/o,"3,500","1,325","1,479",351,345
,Chimborazo,Total Chimborazo,Total Chimborazo,Otro,57,32,22,1,2
,Chimborazo,Riobamba,Total Riobamba,Total Riobamba,"260,195","92,259","102,008","30,717","35,211"
,Chimborazo,Riobamba,Total Riobamba,Indígena,"77,850","17,094","18,621","19,657","22,478"
,Chimborazo,Riobamba,Total Riobamba,Afroecuatoriana/o,"1,320",569,497,128,126
,Chimborazo,Riobamba,Total Riobamba,Montubia/o,547,210,241,44,52
,Chimborazo,Riobamba,Total Riobamba,Mestiza/o,"177,964","73,322","81,463","10,768","12,411"
,Chimborazo,Riobamba,Total Riobamba,Blanca/o,"2,474","1,039","1,173",119,143
,Chimborazo,Riobamba,Total Riobamba,Otro,40,25,13,1,1
,Chimborazo,Riobamba,Riobamba,Total Riobamba,"188,664","78,696","87,257","10,693","12,018"
,Chimborazo,Riobamba,Riobamba,Indígena,"28,473","9,886","10,817","3,714","4,056"
,Chimborazo,Riobamba,Riobamba,Afroecuatoriana/o,"1,184",523,462,99,100
,Chimborazo,Riobamba,Riobamba,Montubia/o,448,187,212,24,25
,Chimborazo,Riobamba,Riobamba,Mestiza/o,"156,225","67,093","74,648","6,761","7,723"
,Chimborazo,Riobamba,Riobamba,Blanca/o,"2,295",983,"1,105",94,113
,Chimborazo,Riobamba,Riobamba,Otro,39,24,13,1,1
,Chimborazo,Riobamba,Cacha,Total Cacha,"2,362",42,46,"1,038","1,236"
,Chimborazo,Riobamba,Cacha,Indígena,"2,360",41,46,"1,037","1,236"
,Chimborazo,Riobamba,Cacha,Afroecuatoriana/o,,,,,
,Chimborazo,Riobamba,Cacha,Montubia/o,,,,,
,Chimborazo,Riobamba,Cacha,Mestiza/o,1,,,1,
,Chimborazo,Riobamba,Cacha,Blanca/o,,,,,
,Chimborazo,Riobamba,Cacha,Otro,1,1,,,
,Chimborazo,Riobamba,Calpi,Total Calpi,"6,223","1,664","1,830","1,256","1,473"
,Chimborazo,Riobamba,Calpi,Indígena,"5,101","1,236","1,369","1,145","1,351"
,Chimborazo,Riobamba,Calpi,Afroecuatoriana/o,17,5,4,4,4
,Chimborazo,Riobamba,Calpi,Montubia/o,8,3,1,2,2
,Chimborazo,Riobamba,Calpi,Mestiza/o,"1,093",419,453,105,116
,Chimborazo,Riobamba,Calpi,Blanca/o,4,1,3,,
,Chimborazo,Riobamba,Calpi,Otro,,,,,
,Chimborazo,Riobamba,Cubijíes,Total Cubijíes,"3,264",838,944,658,824
,Chimborazo,Riobamba,Cubijíes,Indígena,125,26,21,42,36
,Chimborazo,Riobamba,Cubijíes,Afroecuatoriana/o,13,3,6,1,3
,Chimborazo,Riobamba,Cubijíes,Montubia/o,7,4,1,1,1
,Chimborazo,Riobamba,Cubijíes,Mestiza/o,"3,095",799,906,613,777
,Chimborazo,Riobamba,Cubijíes,Blanca/o,24,6,10,1,7
,Chimborazo,Riobamba,Cubijíes,Otro,,,,,
,Chimborazo,Riobamba,Flores,Total Flores,"2,731",58,68,"1,144","1,461"
,Chimborazo,Riobamba,Flores,Indígena,"2,713",53,66,"1,138","1,456"
,Chimborazo,Riobamba,Flores,Afroecuatoriana/o,1,,,1,
,Chimborazo,Riobamba,Flores,Montubia/o,,,,,
,Chimborazo,Riobamba,Flores,Mestiza/o,17,5,2,5,5
,Chimborazo,Riobamba,Flores,Blanca/o,,,,,
,Chimborazo,Riobamba,Flores,Otro,,,,,
,Chimborazo,Riobamba,Licán,Total Licán,"11,723","3,256","3,491","2,420","2,556"
,Chimborazo,Riobamba,Licán,Indígena,"6,927","1,658","1,800","1,726","1,743"
,Chimborazo,Riobamba,Licán,Afroecuatoriana/o,23,10,9,2,2
,Chimborazo,Riobamba,Licán,Montubia/o,28,5,5,8,10
,Chimborazo,Riobamba,Licán,Mestiza/o,"4,724","1,577","1,669",682,796
,Chimborazo,Riobamba,Licán,Blanca/o,21,6,8,2,5
,Chimborazo,Riobamba,Licán,Otro,,,,,
,Chimborazo,Riobamba,Licto,Total Licto,"6,776",681,687,"2,424","2,984"
,Chimborazo,Riobamba,Licto,Indígena,"6,562",615,611,"2,395","2,941"
,Chimborazo,Riobamba,Licto,Afroecuatoriana/o,5,,,2,3
,Chimborazo,Riobamba,Licto,Montubia/o,2,1,1,,
,Chimborazo,Riobamba,Licto,Mestiza/o,206,64,75,27,40
,Chimborazo,Riobamba,Licto,Blanca/o,1,1,,,
,Chimborazo,Riobamba,Licto,Otro,,,,,
,Chimborazo,Riobamba,Pungalá,Total Pungalá,"3,925",223,259,"1,598","1,845"
,Chimborazo,Riobamba,Pungalá,Indígena,"3,717",182,211,"1,542","1,782"
,Chimborazo,Riobamba,Pungalá,Afroecuatoriana/o,8,,,2,6
,Chimborazo,Riobamba,Pungalá,Montubia/o,1,,1,,
,Chimborazo,Riobamba,Pungalá,Mestiza/o,199,41,47,54,57
,Chimborazo,Riobamba,Pungalá,Blanca/o,,,,,
,Chimborazo,Riobamba,Pungalá,Otro,,,,,
,Chimborazo,Riobamba,Punín,Total Punín,"4,681",505,568,"1,615","1,993"
,Chimborazo,Riobamba,Punín,Indígena,"4,447",432,500,"1,579","1,936"
,Chimborazo,Riobamba,Punín,Afroecuatoriana/o,2,,,1,1
,Chimborazo,Riobamba,Punín,Montubia/o,2,,,1,1
,Chimborazo,Riobamba,Punín,Mestiza/o,222,70,64,33,55
,Chimborazo,Riobamba,Punín,Blanca/o,8,3,4,1,
,Chimborazo,Riobamba,Punín,Otro,,,,,
,Chimborazo,Riobamba,Quimiag,Total Quimiag,"4,479",450,481,"1,655","1,893"
,Chimborazo,Riobamba,Quimiag,Indígena,"1,691",106,128,675,782
,Chimborazo,Riobamba,Quimiag,Afroecuatoriana/o,1,,,1,
,Chimborazo,Riobamba,Quimiag,Montubia/o,8,,,5,3
,Chimborazo,Riobamba,Quimiag,Mestiza/o,"2,756",343,353,963,"1,097"
,Chimborazo,Riobamba,Quimiag,Blanca/o,23,1,,11,11
,Chimborazo,Riobamba,Quimiag,Otro,,,,,
,Chimborazo,Riobamba,San Juan,Total San Juan,"6,306","1,000","1,104","1,941","2,261"
,Chimborazo,Riobamba,San Juan,Indígena,"5,910",868,960,"1,879","2,203"
,Chimborazo,Riobamba,San Juan,Afroecuatoriana/o,7,,3,3,1
,Chimborazo,Riobamba,San Juan,Montubia/o,1,1,,,
,Chimborazo,Riobamba,San Juan,Mestiza/o,384,130,140,58,56
,Chimborazo,Riobamba,San Juan,Blanca/o,4,1,1,1,1
,Chimborazo,Riobamba,San Juan,Otro,,,,,
,Chimborazo,Riobamba,San Luis,Total San Luis,"19,061","4,846","5,273","4,275","4,667"
,Chimborazo,Riobamba,San Luis,Indígena,"9,824","1,991","2,092","2,785","2,956"
,Chimborazo,Riobamba,San Luis,Afroecuatoriana/o,59,28,13,12,6
,Chimborazo,Riobamba,San Luis,Montubia/o,42,9,20,3,10
,Chimborazo,Riobamba,San Luis,Mestiza/o,"9,042","2,781","3,106","1,466","1,689"
,Chimborazo,Riobamba,San Luis,Blanca/o,94,37,42,9,6
,Chimborazo,Riobamba,San Luis,Otro,,,,,
,Chimborazo,Alausí,Total Alausí,Total Alausí,"37,028","4,501","5,069","12,979","14,479"
,Chimborazo,Alausí,Total Alausí,Indígena,"23,638","1,469","1,634","9,655","10,880"
,Chimborazo,Alausí,Total Alausí,Afroecuatoriana/o,68,17,13,22,16
,Chimborazo,Alausí,Total Alausí,Montubia/o,37,11,7,8,11
,Chimborazo,Alausí,Total Alausí,Mestiza/o,"13,095","2,962","3,359","3,245","3,529"
,Chimborazo,Alausí,Total Alausí,Blanca/o,185,41,52,49,43
,Chimborazo,Alausí,Total Alausí,Otro,5,1,4,,
,Chimborazo,Alausí,Alausí,Total Alausí,"10,102","2,686","3,049","2,060","2,307"
,Chimborazo,Alausí,Alausí,Indígena,"4,841",795,868,"1,514","1,664"
,Chimborazo,Alausí,Alausí,Afroecuatoriana/o,31,15,13,1,2
,Chimborazo,Alausí,Alausí,Montubia/o,12,6,5,,1
,Chimborazo,Alausí,Alausí,Mestiza/o,"5,133","1,842","2,129",533,629
,Chimborazo,Alausí,Alausí,Blanca/o,82,28,31,12,11
,Chimborazo,Alausí,Alausí,Otro,3,,3,,
,Chimborazo,Alausí,Achupallas,Total Achupallas,"8,111",244,253,"3,669","3,945"
,Chimborazo,Alausí,Achupallas,Indígena,"7,771",163,184,"3,580","3,844"
,Chimborazo,Alausí,Achupallas,Afroecuatoriana/o,4,,,3,1
,Chimborazo,Alausí,Achupallas,Montubia/o,4,,1,2,1
,Chimborazo,Alausí,Achupallas,Mestiza/o,323,77,64,83,99
,Chimborazo,Alausí,Achupallas,Blanca/o,9,4,4,1,
,Chimborazo,Alausí,Achupallas,Otro,,,,,
,Chimborazo,Alausí,Guasuntos,Total Guasuntos,"1,820",210,256,598,756
,Chimborazo,Alausí,Guasuntos,Indígena,"1,278",56,65,516,641
,Chimborazo,Alausí,Guasuntos,Afroecuatoriana/o,,,,,
,Chimborazo,Alausí,Guasuntos,Montubia/o,,,,,
,Chimborazo,Alausí,Guasuntos,Mestiza/o,534,151,188,82,113
,Chimborazo,Alausí,Guasuntos,Blanca/o,6,2,2,,2
,Chimborazo,Alausí,Guasuntos,Otro,2,1,1,,
,Chimborazo,Alausí,Huigra,Total Huigra,"1,743",275,284,564,620
,Chimborazo,Alausí,Huigra,Indígena,212,20,21,80,91
,Chimborazo,Alausí,Huigra,Afroecuatoriana/o,1,1,,,
,Chimborazo,Alausí,Huigra,Montubia/o,5,1,1,2,1
,Chimborazo,Alausí,Huigra,Mestiza/o,"1,515",250,257,481,527
,Chimborazo,Alausí,Huigra,Blanca/o,10,3,5,1,1
,Chimborazo,Alausí,Huigra,Otro,,,,,
,Chimborazo,Alausí,Multitud,Total Multitud,"1,864",176,179,746,763
,Chimborazo,Alausí,Multitud,Indígena,592,72,73,221,226
,Chimborazo,Alausí,Multitud,Afroecuatoriana/o,7,1,,3,3
,Chimborazo,Alausí,Multitud,Montubia/o,,,,,
,Chimborazo,Alausí,Multitud,Mestiza/o,"1,245",103,103,509,530
,Chimborazo,Alausí,Multitud,Blanca/o,20,,3,13,4
,Chimborazo,Alausí,Multitud,Otro,,,,,
,Chimborazo,Alausí,Pistishi,Total Pistishi,257,84,109,30,34
