id,ocid,year,region,amount,buyer,title,description
2524077,ocds-5wno2w-SIE-CCQAHDC-2024-009-2804,2024,PICHINCHA,,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA COTOCOLLAO,,
2527357,ocds-5wno2w-SIE-CCQAHDC-2024-014-2804,2024,PICHINCHA,,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA COTOCOLLAO,,
2555581,ocds-5wno2w-SIE-CCQAHDC-2024-14-2804,2024,PICHINCHA,0.000000,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA COTOCOLLAO,SIE-CCQAHDC-2024-14-2804,ADQUISICIÒN DE INSULINA HUMANA (ACCION RAPIDA) LIQUIDO PARENTERAL 100 UI/ML CJ X VIAL(ES) X 10 ML PARA EL C.C.Q.A.H.D. COTOCOLLAO 2024.
2611071,ocds-5wno2w-SIE-DD14D01S-2024-00006-334440,2024,MORONA SANTIAGO,,DIRECCION DISTRITAL 14D01-MORONA-SALUD,SIE-DD14D01S-2024-00006-334440,ADQUISICIÓN DE MEDICAMENTOS DEL GRUPO ANATÓMICO INSULINAS Y ANÁLOGOS PARA LA DIRECCIÓN DISTRITAL 14D01 MORONA SALUD
2724448,ocds-5wno2w-SIE-HGMVI-2024-038-18615,2024,SUCUMBIOS,,HOSPITAL GENERAL MARCO VINICIO IZA,,
2755149,ocds-5wno2w-SIE-HGMVI-2024-066-18615,2024,SUCUMBIOS,,HOSPITAL GENERAL MARCO VINICIO IZA,,
2740654,ocds-5wno2w-SIE-HGSVP-2024-39-2724,2024,IMBABURA,0.000000,HOSPITAL GENERAL SAN VICENTE DE PAUL IBARRA,SIE-HGSVP-2024-39-2724,INSULINA HUMANA ACCION RAPIDA LIQUIDO PARENTERAL 100 UI ML E INSULINA HUMAN NPH ACCION INTERMEDIA LIQUIDO PARENTERAL 100 UI ML GMED 011 SI PLU 2024
2758271,ocds-5wno2w-CE-20240002744734-85165,2024,,72930.000000,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA SANTO DOMINGO,Orden de compra CE-20240002744734,"Orden de compra para adquirir los siguientes productos:  Insulina glargina, Líquido parenteral, 100 UI/mL, Caja x cartucho(s) / pluma(s)"
2762819,ocds-5wno2w-SIE-HTMC-2024-116-2810,2024,GUAYAS,0.000000,HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO,SIE-HTMC-2024-116-2810,ADQUISICIÓN DE MEDICAMENTOS PAC 2024 ANALIZADO Y VALIDADO EN COMITÉ DE FARMACOTERAPIA ACTA DE COMITÉ GG-CFT-2024-003 – INSULINA HUMANA NPH (ACCIÓN INTERMEDIA) LÍQUIDO PARENTERAL 100 UI/ML CAJA X VIAL(ES) X 10 ML
2774673,ocds-5wno2w-SIE-HGSVP-2024-64-2724,2024,IMBABURA,,HOSPITAL GENERAL SAN VICENTE DE PAUL IBARRA,,
2778472,ocds-5wno2w-SIE-HGMVI-2024-079-18615,2024,SUCUMBIOS,,HOSPITAL GENERAL MARCO VINICIO IZA,,
2793085,ocds-5wno2w-SIE-HTMC-2024-171-2810,2024,GUAYAS,0.000000,HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO,SIE-HTMC-2024-171-2810,ADQUISICIÓN DE MEDICAMENTOS PAC 2024 ANALIZADO Y VALIDADO EN COMITÉ DE FARMACOTERAPIA ACTA DE COMITÉ GG-CFT-2024-003 – INSULINA HUMANA (ACCIÓN RÁPIDA) LÍQUIDO PARENTERAL 100 UI/ML CAJA X VIAL(ES) X 10 ML
2809346,ocds-5wno2w-CE-20240002767068-62010,2024,,15296.600000,HOSPITAL DR. GUSTAVO DOMINGUEZ Z.,Orden de compra CE-20240002767068,"Orden de compra para adquirir los siguientes productos:  Insulina glargina, Líquido parenteral, 100 UI/mL, Caja x cartucho(s) / pluma(s)"
2809347,ocds-5wno2w-CE-20240002767069-62010,2024,,18720.000000,HOSPITAL DR. GUSTAVO DOMINGUEZ Z.,Orden de compra CE-20240002767069,"Orden de compra para adquirir los siguientes productos:  Insulina glargina, Líquido parenteral, 100 UI/mL, Caja x vial(es) x 10 mL"
